anime_id,name,genre,type,rating,content
32859,Boku wa Kimi wo Warawanai,Music,Music,5.4,Boku wa Kimi wo Warawanai Music Music
33523,Boku wa Koko de Ikiteiku,Kids  Music,Music,6.56,Boku wa Koko de Ikiteiku Kids  Music Music
24791,Boku wa Ou-sama,Kids,OVA,6.43,Boku wa Ou-sama Kids OVA
18191,Boku wa Ou-sama (TV),Kids,TV,6.4,Boku wa Ou-sama (TV) Kids TV
24795,Boku wa Ou-sama (TV) Special,Kids,Special,6.89,Boku wa Ou-sama (TV) Special Kids Special
28551,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto,Drama  Kids,OVA,7.67,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto Drama  Kids OVA
31882,Bokura Machi Bouzu!,Kids  Music,Music,4.89,Bokura Machi Bouzu! Kids  Music Music
20109,Bokura Mangaka: Tokiwasou Monogatari,Comedy  Slice of Life,Special,7.31,Bokura Mangaka: Tokiwasou Monogatari Comedy  Slice of Life Special
6568,Bokura no Saibanin Monogatari,School,ONA,4.93,Bokura no Saibanin Monogatari School ONA
18731,Bokutachi no Peace River,Adventure  Drama  Kids  Supernatural,OVA,5.38,Bokutachi no Peace River Adventure  Drama  Kids  Supernatural OVA
8416,Bonobono,Comedy,Movie,6.81,Bonobono Comedy Movie
8417,Bonobono (TV) Specials,Comedy,Special,5.8,Bonobono (TV) Specials Comedy Special
8403,Bonobono: Kumomo no Ki no Koto,Drama,Movie,6.0,Bonobono: Kumomo no Ki no Koto Drama Movie
30892,Boo Boo Boy,Cars  Kids,TV,4.73,Boo Boo Boy Cars  Kids TV
12371,Bosco no Mori no Nakama-tachi,Adventure  Fantasy,Special,5.55,Bosco no Mori no Nakama-tachi Adventure  Fantasy Special
8184,Bouken Gabotenjima,Adventure,TV,6.58,Bouken Gabotenjima Adventure TV
8183,Bouken Korobokkuru,Adventure,TV,6.58,Bouken Korobokkuru Adventure TV
8182,Bouken Shounen Shadar,Adventure  Horror,TV,6.65,Bouken Shounen Shadar Adventure  Horror TV
3637,Bouken Yuuki Pluster World,Sci-Fi  Shounen,TV,6.32,Bouken Yuuki Pluster World Sci-Fi  Shounen TV
28983,Bouken-tachi Gamba to Nanbiki no Nakama,Adventure  Kids,Movie,6.71,Bouken-tachi Gamba to Nanbiki no Nakama Adventure  Kids Movie
33273,Bouningen Weekend,Slice of Life,ONA,4.87,Bouningen Weekend Slice of Life ONA
9343,Bousou Sengokushi,Action,OVA,5.71,Bousou Sengokushi Action OVA
31258,Box,Dementia,Movie,3.61,Box Dementia Movie
10435,Boyfriend,Romance  Shoujo  Sports,Special,5.68,Boyfriend Romance  Shoujo  Sports Special
10044,Brave Fire S0.9,Mecha  Sci-Fi,Special,5.88,Brave Fire S0.9 Mecha  Sci-Fi Special
6447,Break-Age,Adventure  Mecha  Sci-Fi  Shounen,OVA,5.62,Break-Age Adventure  Mecha  Sci-Fi  Shounen OVA
29467,Bubaga,Adventure  Kids,TV,7.6,Bubaga Adventure  Kids TV
9665,Bucchigiri,Sports,OVA,6.13,Bucchigiri Sports OVA
9540,Bucket de Gohan,Comedy,TV,7.13,Bucket de Gohan Comedy TV
30202,Bucket no Ana,Music,Music,4.13,Bucket no Ana Music Music
10210,Bug tte Honey,Adventure  Comedy,TV,6.3,Bug tte Honey Adventure  Comedy TV
31868,Bug tte Honey: Megarom Shoujo Mai 4622,Adventure  Comedy,Movie,6.0,Bug tte Honey: Megarom Shoujo Mai 4622 Adventure  Comedy Movie
16786,Bulsajo Robot Phoenix King,Action  Mecha  Shounen  Space,Movie,3.11,Bulsajo Robot Phoenix King Action  Mecha  Shounen  Space Movie
24881,Bunbuku Chagama,Kids,Movie,7.1,Bunbuku Chagama Kids Movie
32760,Bungaku Shounen no Yuuutsu,Drama  Music,Music,6.3,Bungaku Shounen no Yuuutsu Drama  Music Music
23611,Bunna yo Ki kara Orite Koi,Adventure  Kids,Movie,6.25,Bunna yo Ki kara Orite Koi Adventure  Kids Movie
29743,Buonomo,Slice of Life,ONA,6.0,Buonomo Slice of Life ONA
9177,Burning Blood,Shounen  Sports,OVA,6.33,Burning Blood Shounen  Sports OVA
10245,Burning Village,Fantasy  Horror,OVA,5.83,Burning Village Fantasy  Horror OVA
32237,Burutabu-chan,Comedy  Fantasy  Magic,TV,5.0,Burutabu-chan Comedy  Fantasy  Magic TV
29742,Butazuka,Slice of Life,ONA,5.2,Butazuka Slice of Life ONA
6671,Byeolnala Samchongsa,Adventure  Sci-Fi,Movie,5.07,Byeolnala Samchongsa Adventure  Sci-Fi Movie
9447,Byulbyul Iyagi 2,Drama  Psychological,Movie,5.86,Byulbyul Iyagi 2 Drama  Psychological Movie
33863,Cakes,Comedy,ONA,2.58,Cakes Comedy ONA
32738,Calbee Hitokuchi Gekijou,Comedy  Slice of Life,Special,4.38,Calbee Hitokuchi Gekijou Comedy  Slice of Life Special
27915,Captain,Shounen  Sports,Special,6.44,Captain Shounen  Sports Special
9905,Captain (TV),Shounen  Sports,TV,6.46,Captain (TV) Shounen  Sports TV
18759,Captain the Movie,Shounen  Sports,Movie,6.41,Captain the Movie Shounen  Sports Movie
23721,Carino Coni,Fantasy  Kids,TV,6.93,Carino Coni Fantasy  Kids TV
32345,Celebration and Chorale,Music,Movie,5.28,Celebration and Chorale Music Movie
33344,Cello Hiki no Gauche,Fantasy  Kids  Music,Movie,4.21,Cello Hiki no Gauche Fantasy  Kids  Music Movie
26303,Cello Hiki no Gauche (OVA),Drama  Fantasy  Music,OVA,5.88,Cello Hiki no Gauche (OVA) Drama  Fantasy  Music OVA
33728,Chain Chronicle: Haecceitas no Hikari Part 1,Action  Adventure  Fantasy  Magic  Shounen,Movie,6.67,Chain Chronicle: Haecceitas no Hikari Part 1 Action  Adventure  Fantasy  Magic  Shounen Movie
18071,Chalk-iro no People,Romance  Seinen,OVA,5.29,Chalk-iro no People Romance  Seinen OVA
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,Kids,OVA,5.86,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin! Kids OVA
23185,Chamebou Kuukijuu no Maki,Comedy,Movie,8.4,Chamebou Kuukijuu no Maki Comedy Movie
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,Comedy,Movie,6.0,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki Comedy Movie
30267,Chan Shuo A Kuan,Comedy  Slice of Life,Movie,5.5,Chan Shuo A Kuan Comedy  Slice of Life Movie
21025,Chang,Drama  Military  Thriller,Movie,6.33,Chang Drama  Military  Thriller Movie
29821,Channel 5.5,Comedy  Parody,ONA,5.32,Channel 5.5 Comedy  Parody ONA
29861,Channel 5.5 3rd Season Prologue,Comedy,ONA,4.91,Channel 5.5 3rd Season Prologue Comedy ONA
29820,Channel 5.5 4th Season,Comedy  Parody,ONA,5.13,Channel 5.5 4th Season Comedy  Parody ONA
29862,Channel 5.5 4th Season Prologue,Comedy,ONA,4.81,Channel 5.5 4th Season Prologue Comedy ONA
29860,Channel 5.5 Prologue: Shin Bangumi Start!,Comedy,ONA,4.71,Channel 5.5 Prologue: Shin Bangumi Start! Comedy ONA
33703,Chao Shen Youxi,Action  Fantasy  Game,ONA,6.5,Chao Shen Youxi Action  Fantasy  Game ONA
30959,Charamaru-kun to Dokumaru-kun,Kids  Super Power,OVA,7.4,Charamaru-kun to Dokumaru-kun Kids  Super Power OVA
30228,Chel-in sacheon-wang,Action  Sci-Fi,Movie,4.43,Chel-in sacheon-wang Action  Sci-Fi Movie
9868,Chengyu Donghua Lang,Historical  Kids,TV,6.04,Chengyu Donghua Lang Historical  Kids TV
16558,Cheol-in 007,Action  Mecha  Sci-Fi,Movie,4.27,Cheol-in 007 Action  Mecha  Sci-Fi Movie
17893,Cheonbangjichuk Hani,Comedy  Drama  School  Sports,TV,6.78,Cheonbangjichuk Hani Comedy  Drama  School  Sports TV
18271,Cheorin Samchongsa,Action  Mecha  Sci-Fi  Shounen  Space,Movie,4.0,Cheorin Samchongsa Action  Mecha  Sci-Fi  Shounen  Space Movie
26237,Cherry Blossom,Drama  Kids,OVA,5.5,Cherry Blossom Drama  Kids OVA
9903,"Chi Dor Dor, Chi Dor Dor",Kids,TV,5.77,"Chi Dor Dor, Chi Dor Dor Kids TV"
8025,Chi-Sui Maru,Comedy,TV,5.63,Chi-Sui Maru Comedy TV
11733,Chi-Sui Maru 2nd Season,Comedy,TV,5.08,Chi-Sui Maru 2nd Season Comedy TV
11731,Chi-Sui Maru Specials,Comedy,Special,5.33,Chi-Sui Maru Specials Comedy Special
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,Comedy  Kids  School  Slice of Life,Movie,6.8,Chibi Maruko-chan Movie: Italia kara Kita Shounen Comedy  Kids  School  Slice of Life Movie
27855,Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi,Kids,OVA,5.71,Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi Kids OVA
17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,Adventure  Kids,Special,6.4,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi Adventure  Kids Special
8501,Chibikko Kaijuu Yadamon,Comedy  Kids  Supernatural,TV,6.36,Chibikko Kaijuu Yadamon Comedy  Kids  Supernatural TV
24923,Chibikko Kamu no Bouken,Adventure  Kids,Movie,7.25,Chibikko Kamu no Bouken Adventure  Kids Movie
29947,Chibikuro Sambo no Tora Taiji,Kids,Movie,5.8,Chibikuro Sambo no Tora Taiji Kids Movie
29948,Chibikuro Sambo to Futago no Otouto,Kids,Movie,6.0,Chibikuro Sambo to Futago no Otouto Kids Movie
32417,Chibinacs,Comedy,TV,5.5,Chibinacs Comedy TV
32418,Chibinacs 2.0,Comedy,TV,4.33,Chibinacs 2.0 Comedy TV
32419,Chibinacs 3,Comedy,TV,4.43,Chibinacs 3 Comedy TV
33862,Chichi Kaeru,Drama,ONA,4.56,Chichi Kaeru Drama ONA
31129,Chichi to Ko,Drama,Special,6.0,Chichi to Ko Drama Special
33859,Chicken Papa,Comedy,ONA,3.0,Chicken Papa Comedy ONA
9383,Chie-chan Funsenki: Jarinko Chie,Comedy  Drama  Slice of Life,TV,7.83,Chie-chan Funsenki: Jarinko Chie Comedy  Drama  Slice of Life TV
31236,Chieri to Cherry,Adventure  Fantasy  Shoujo,Movie,6.0,Chieri to Cherry Adventure  Fantasy  Shoujo Movie
30060,Chii Jiaan Chuaanqii,Action  Adventure  Fantasy,TV,5.33,Chii Jiaan Chuaanqii Action  Adventure  Fantasy TV
33831,Chii-chan no Kageokuri,Drama  Historical,OVA,4.5,Chii-chan no Kageokuri Drama  Historical OVA
29385,Chii-chan to Hige Ojisan,Kids  Slice of Life,TV,5.8,Chii-chan to Hige Ojisan Kids  Slice of Life TV
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,Fantasy  Kids  Military,Special,7.2,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi Fantasy  Kids  Military Special
29792,Chiisana Itsutsu no Ohanashi,Kids,Movie,4.78,Chiisana Itsutsu no Ohanashi Kids Movie
30164,Chiisana Kinomi,Kids  Music,Music,4.42,Chiisana Kinomi Kids  Music Music
25033,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,Romance  Shoujo  Slice of Life,Special,7.0,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki Romance  Shoujo  Slice of Life Special
24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,Action  Adventure  Mecha  Sci-Fi  Shounen  Super Power,Movie,4.69,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon Action  Adventure  Mecha  Sci-Fi  Shounen  Super Power Movie
19177,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,Drama  Music  School,Special,5.57,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi Drama  Music  School Special
29135,Chiisana Teien,Adventure  Fantasy,Movie,5.91,Chiisana Teien Adventure  Fantasy Movie
29793,Chikara Bashi,Kids,Movie,4.59,Chikara Bashi Kids Movie
7354,Chikara to Onna no Yo no Naka,Historical,Movie,5.31,Chikara to Onna no Yo no Naka Historical Movie
22755,Chikasugi Idol Akae-chan,Comedy  Game  Parody,TV,4.28,Chikasugi Idol Akae-chan Comedy  Game  Parody TV
16303,Chikkun Takkun,Comedy  Sci-Fi,TV,6.0,Chikkun Takkun Comedy  Sci-Fi TV
8563,Chikyuu Monogatari Telepath 2500,Adventure  Drama  Sci-Fi,Movie,5.52,Chikyuu Monogatari Telepath 2500 Adventure  Drama  Sci-Fi Movie
14623,Chikyuu SOS Sore Ike Kororin,Action  Comedy  Kids  Sci-Fi,TV,5.78,Chikyuu SOS Sore Ike Kororin Action  Comedy  Kids  Sci-Fi TV
30634,Chikyuu wo Mitsumete,Sci-Fi  Space,Movie,5.2,Chikyuu wo Mitsumete Sci-Fi  Space Movie
17457,Chingou Muchabee,Adventure  Comedy,TV,6.75,Chingou Muchabee Adventure  Comedy TV
5908,Chinpui,Comedy,TV,6.15,Chinpui Comedy TV
10039,Chinpui Specials,Comedy,Special,5.7,Chinpui Specials Comedy Special
10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,Movie,6.0,Chinpui: Eri-sama Katsudou Daishashin Comedy Movie
6687,Chinyuuki: Tarou to Yukai na Nakama-tachi,Comedy,OVA,6.0,Chinyuuki: Tarou to Yukai na Nakama-tachi Comedy OVA
17689,Chironup no Kitsune,Drama,Movie,7.48,Chironup no Kitsune Drama Movie
33262,Chobitto Zukan,Fantasy  Kids,TV,4.5,Chobitto Zukan Fantasy  Kids TV
33526,Choco to Watashi,Kids  Music,Music,6.0,Choco to Watashi Kids  Music Music
31246,Choegang Habche: Mix Master,Adventure  Fantasy,TV,6.79,Choegang Habche: Mix Master Adventure  Fantasy TV
31211,Choegang Top Plate,Action  Comedy  Kids  Sports,TV,7.2,Choegang Top Plate Action  Comedy  Kids  Sports TV
16041,Chogattai Majutsu Robot Ginguiser Specials,Adventure  Mecha  Sci-Fi,Special,5.77,Chogattai Majutsu Robot Ginguiser Specials Adventure  Mecha  Sci-Fi Special
23191,Chokin no Susume,Comedy,Movie,6.0,Chokin no Susume Comedy Movie
34259,Chotto Ugoku!? &quot;Futeneko&quot;,Comedy,OVA,6.0,Chotto Ugoku!? &quot;Futeneko&quot; Comedy OVA
31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha,ONA,4.86,Chou Kidougai-ku: Kashiwa-no-Ha Mecha ONA
6636,Chou Kousoku Galvion,Action  Mecha  Military  Police,TV,6.32,Chou Kousoku Galvion Action  Mecha  Military  Police TV
21433,Chou Zenmairobo: Patrasche,Comedy  Historical  Mecha  Parody  Sci-Fi,TV,4.52,Chou Zenmairobo: Patrasche Comedy  Historical  Mecha  Parody  Sci-Fi TV
21545,Choubakumatsu Shounen Seiki Takamaru,Action  Comedy  Fantasy,OVA,6.44,Choubakumatsu Shounen Seiki Takamaru Action  Comedy  Fantasy OVA
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,Action  Comedy  Game  Kids,TV,5.72,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa Action  Comedy  Game  Kids TV
32218,Choujikuu Seiki Orguss Memorial,Action  Adventure  Mecha  Romance  Sci-Fi  Shounen,OVA,6.43,Choujikuu Seiki Orguss Memorial Action  Adventure  Mecha  Romance  Sci-Fi  Shounen OVA
17002,Choujuu Kishin Dancougar: Juusenki-tai Songs,Action  Mecha  Sci-Fi  Shounen,OVA,6.0,Choujuu Kishin Dancougar: Juusenki-tai Songs Action  Mecha  Sci-Fi  Shounen OVA
30571,Chouon Senshi Borgman: Madnight☆Gigs!,Action  Demons  Music  Sci-Fi  Shounen,OVA,4.82,Chouon Senshi Borgman: Madnight☆Gigs! Action  Demons  Music  Sci-Fi  Shounen OVA
8853,Chouriki Robo Galatt,Action  Adventure  Comedy  Mecha  Sci-Fi,TV,6.62,Chouriki Robo Galatt Action  Adventure  Comedy  Mecha  Sci-Fi TV
24927,Chuuchuu Banban,Adventure  Kids,Movie,6.5,Chuuchuu Banban Adventure  Kids Movie
31690,Chuugakusei,Comedy,OVA,5.0,Chuugakusei Comedy OVA
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,Comedy  Drama  Police  Romance,OVA,6.05,Chuuhai Lemon: Love 30s - Ame ni Nurete mo Comedy  Drama  Police  Romance OVA
34409,Chuuko Video-ya no Onna Tenin X,Comedy  Shounen,ONA,5.75,Chuuko Video-ya no Onna Tenin X Comedy  Shounen ONA
28829,Cinterrier-jou no Hanamuko,Comedy  Fantasy  Kids,Movie,3.62,Cinterrier-jou no Hanamuko Comedy  Fantasy  Kids Movie
32762,Circles,Music,Music,4.79,Circles Music Music
10967,Circuit no Ookami II: Modena no Ken,Cars  Seinen,OVA,5.48,Circuit no Ookami II: Modena no Ken Cars  Seinen OVA
30818,City Hunter: Ryou no Propose,Action  Comedy  Mystery  Police,OVA,6.8,City Hunter: Ryou no Propose Action  Comedy  Mystery  Police OVA
25969,Clock,Dementia,Special,4.04,Clock Dementia Special
19695,Clover 4/3,Drama  School,ONA,7.43,Clover 4/3 Drama  School ONA
32944,CoCO &amp; NiCO,Comedy  Kids,TV,4.53,CoCO &amp; NiCO Comedy  Kids TV
13501,Cofun Gal no Coffy,Comedy  Historical  Parody,ONA,4.45,Cofun Gal no Coffy Comedy  Historical  Parody ONA
13503,Cofun Gal no Coffy (TV),Comedy  Parody,TV,6.9,Cofun Gal no Coffy (TV) Comedy  Parody TV
13505,Cofun Gal no Coffy Campus Life,Comedy,TV,5.78,Cofun Gal no Coffy Campus Life Comedy TV
13511,Cofun Gal no Coffy: Cofunderella,Comedy,Movie,5.0,Cofun Gal no Coffy: Cofunderella Comedy Movie
13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,Comedy,Movie,4.29,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi Comedy Movie
13507,Cofun Gal no Coffy: Okehazama no Tatakai,Comedy  Historical  Parody,Movie,5.13,Cofun Gal no Coffy: Okehazama no Tatakai Comedy  Historical  Parody Movie
30923,Colorful Ninja Iromaki,Fantasy,Movie,6.0,Colorful Ninja Iromaki Fantasy Movie
32628,Columbus no Daibouken,Historical,OVA,6.5,Columbus no Daibouken Historical OVA
16794,Computer Haekjeonham Pokpa Daejakjeon,Action  Sci-Fi  Shounen,Movie,4.22,Computer Haekjeonham Pokpa Daejakjeon Action  Sci-Fi  Shounen Movie
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,Comedy  Historical  Kids,Movie,5.63,Congming de Yixiu Zhi Fan Dou Gongzhu Comedy  Historical  Kids Movie
25985,Contact,Comedy  Kids  Sci-Fi,Special,5.0,Contact Comedy  Kids  Sci-Fi Special
25977,Contact 2,Comedy  Kids  Sci-Fi,Special,5.58,Contact 2 Comedy  Kids  Sci-Fi Special
29749,Convenience Store Senki Purin-tai,Comedy,ONA,4.48,Convenience Store Senki Purin-tai Comedy ONA
24901,Cook no Polka,Kids  Music,Music,3.43,Cook no Polka Kids  Music Music
30050,Cooking Papa Christmas Special,Comedy  Slice of Life,Special,6.0,Cooking Papa Christmas Special Comedy  Slice of Life Special
32630,Coral no Tanken,Adventure  Kids  Music,TV,6.14,Coral no Tanken Adventure  Kids  Music TV
5990,Cosmic Fantasy: Ginga Me Hyou no Wana,Action  Adventure  Comedy  Ecchi  Fantasy  Romance  Sci-Fi  Space,OVA,5.98,Cosmic Fantasy: Ginga Me Hyou no Wana Action  Adventure  Comedy  Ecchi  Fantasy  Romance  Sci-Fi  Space OVA
29711,Countdown,Dementia,Movie,4.25,Countdown Dementia Movie
26235,Crayon no Hoshi,Drama  Kids,OVA,5.0,Crayon no Hoshi Drama  Kids OVA
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,Comedy  Ecchi  Kids  Sci-Fi  Space,ONA,6.83,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke Comedy  Ecchi  Kids  Sci-Fi  Space ONA
31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,Comedy  Kids  Shounen,Movie,7.3,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki Comedy  Kids  Shounen Movie
30955,Crazy Monkey,Ecchi,Movie,4.81,Crazy Monkey Ecchi Movie
33534,Curly,Comedy,ONA,4.7,Curly Comedy ONA
33685,Cyborg 009: Call of Justice 1,Action  Adventure  Mecha  Sci-Fi  Shounen,Movie,4.5,Cyborg 009: Call of Justice 1 Action  Adventure  Mecha  Sci-Fi  Shounen Movie
33686,Cyborg 009: Call of Justice 2,Action  Adventure  Mecha  Sci-Fi  Shounen,Movie,5.67,Cyborg 009: Call of Justice 2 Action  Adventure  Mecha  Sci-Fi  Shounen Movie
33687,Cyborg 009: Call of Justice 3,Action  Adventure  Mecha  Sci-Fi  Shounen,Movie,4.33,Cyborg 009: Call of Justice 3 Action  Adventure  Mecha  Sci-Fi  Shounen Movie
7956,Cybot Robocchi,Comedy  Sci-Fi,TV,6.19,Cybot Robocchi Comedy  Sci-Fi TV
6760,Cynical Hysterie Hour: Henshin!,Comedy,Movie,5.23,Cynical Hysterie Hour: Henshin! Comedy Movie
6759,Cynical Hysterie Hour: Trip Coaster,Comedy  Slice of Life,Movie,5.96,Cynical Hysterie Hour: Trip Coaster Comedy  Slice of Life Movie
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,6.15,Cynical Hysterie Hour: Utakata no Uta Comedy Movie
6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Comedy,Movie,5.59,Cynical Hysterie Hour: Yoru wa Tanoshii Comedy Movie
19905,"Dai-chan, Daisuki.",Drama  School  Slice of Life,Movie,6.13,"Dai-chan, Daisuki. Drama  School  Slice of Life Movie"
25081,Daisougen no Chiisana Tenshi Bush Baby Specials,Adventure  Drama,Special,5.27,Daisougen no Chiisana Tenshi Bush Baby Specials Adventure  Drama Special
22329,Daisougen to Hakuba,Adventure  Historical,OVA,6.83,Daisougen to Hakuba Adventure  Historical OVA
29469,Daisuki! Nendomama,Fantasy  Kids  Slice of Life,TV,5.75,Daisuki! Nendomama Fantasy  Kids  Slice of Life TV
18007,Dalam-iwa Goseumdochi,Historical  Military,TV,6.47,Dalam-iwa Goseumdochi Historical  Military TV
16554,Dallyeola Majing-ga-X,Mecha  Sci-Fi,Movie,4.13,Dallyeola Majing-ga-X Mecha  Sci-Fi Movie
10887,Dame Oyaji,Comedy,TV,6.07,Dame Oyaji Comedy TV
8258,Damen&#039;s Walker,Comedy  Romance,ONA,5.88,Damen&#039;s Walker Comedy  Romance ONA
17703,Danchi Tomoo,Comedy  Seinen,TV,6.25,Danchi Tomoo Comedy  Seinen TV
31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,Comedy  Seinen,Special,4.6,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo Comedy  Seinen Special
14631,Dangerous Jiisan Ja,Comedy  Kids,OVA,6.27,Dangerous Jiisan Ja Comedy  Kids OVA
23799,Dango San Kyoudai Attoiuma Gekijou,Kids  Music,TV,7.3,Dango San Kyoudai Attoiuma Gekijou Kids  Music TV
32858,Dareka no Santa Claus,Music,Music,5.51,Dareka no Santa Claus Music Music
30958,Daruma-chan,Kids  Supernatural,OVA,5.0,Daruma-chan Kids  Supernatural OVA
15971,Dasshutsu Gasshapon,Historical  Sci-Fi,ONA,4.27,Dasshutsu Gasshapon Historical  Sci-Fi ONA
16816,David and Goliath,Adventure  Historical  Kids,Movie,4.5,David and Goliath Adventure  Historical  Kids Movie
34060,Dead World,Horror,ONA,3.89,Dead World Horror ONA
30893,Deban Desu Yo! Onigirizu,Comedy,TV,4.0,Deban Desu Yo! Onigirizu Comedy TV
27551,Deko Boko Friends,Comedy  Kids,TV,7.14,Deko Boko Friends Comedy  Kids TV
23189,Dekoboko Shin Gachou: Meian no Shippai,Comedy,Movie,7.08,Dekoboko Shin Gachou: Meian no Shippai Comedy Movie
31644,Deniroo&#039;s Circus,Comedy,Special,3.57,Deniroo&#039;s Circus Comedy Special
23855,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!,Action  Comedy  Mecha  Parody  Sci-Fi,OVA,5.25,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels! Action  Comedy  Mecha  Parody  Sci-Fi OVA
17131,Dennou Sentai Voogie&#039;s★Angel: Forever and Ever,Action  Comedy  Drama  Mecha  Sci-Fi,OVA,5.1,Dennou Sentai Voogie&#039;s★Angel: Forever and Ever Action  Comedy  Drama  Mecha  Sci-Fi OVA
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,Comedy  Sci-Fi,TV,6.0,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor Comedy  Sci-Fi TV
9869,Din Dong,Comedy  Parody,Special,5.18,Din Dong Comedy  Parody Special
31746,Dochamon Junior,Comedy  Kids,TV,5.09,Dochamon Junior Comedy  Kids TV
34207,Dochamon Junior 2,Comedy  Kids,TV,6.0,Dochamon Junior 2 Comedy  Kids TV
19121,Doctor Chichibuyama,Ecchi  Parody  Seinen,TV,6.15,Doctor Chichibuyama Ecchi  Parody  Seinen TV
23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,Adventure  Fantasy  Kids  Mystery  Sci-Fi,Special,5.67,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!! Adventure  Fantasy  Kids  Mystery  Sci-Fi Special
18317,Dodani,Drama  School  Shounen  Slice of Life,Movie,5.14,Dodani Drama  School  Shounen  Slice of Life Movie
17665,Dohyou no Oni-tachi,Drama  Historical  Sports,Movie,5.83,Dohyou no Oni-tachi Drama  Historical  Sports Movie
3825,Dokaben,Action  School  Shounen  Sports,TV,6.49,Dokaben Action  School  Shounen  Sports TV
15957,Dokachin,Comedy  Kids,TV,5.62,Dokachin Comedy  Kids TV
18327,Dokgotak Dasi Chajeun Maundeu,Shounen  Sports,Movie,5.0,Dokgotak Dasi Chajeun Maundeu Shounen  Sports Movie
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,5.5,Dokgotak: Taeyang-eul Hyanghae Deonjyeola Sports Movie
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,Action  Fantasy  Magic,OVA,4.05,Dokidoki Gakuen Kessen!! Youki Daimashiro Action  Fantasy  Magic OVA
18325,Dokkaebi Bangmang-I,Action  Demons  Shounen,Movie,4.33,Dokkaebi Bangmang-I Action  Demons  Shounen Movie
18313,Dokkaebi Gamtu,Action  Adventure  Demons  Fantasy  Shounen,Movie,3.58,Dokkaebi Gamtu Action  Adventure  Demons  Fantasy  Shounen Movie
21485,Dokkan! Robotendon,Adventure  Kids  Slice of Life,TV,6.29,Dokkan! Robotendon Adventure  Kids  Slice of Life TV
13781,Dokkiri Doctor Special,Comedy  Ecchi,Special,6.04,Dokkiri Doctor Special Comedy  Ecchi Special
9499,Dokushin Apartment Dokudamisou,Comedy  Ecchi,OVA,5.64,Dokushin Apartment Dokudamisou Comedy  Ecchi OVA
30034,Dolittle-sensei Monogatari,Adventure  Kids,TV,6.5,Dolittle-sensei Monogatari Adventure  Kids TV
8879,Dolphin Ouji,Action  Adventure  Kids  Sci-Fi,TV,5.58,Dolphin Ouji Action  Adventure  Kids  Sci-Fi TV
29713,Don&#039;t You Wish You Were Here?,Dementia,Movie,5.67,Don&#039;t You Wish You Were Here? Dementia Movie
